[-0.0013270393; -4299.9165; 20074.055; 0; 375427.75; 0; 115591.45; 0; 26330.637; 143554.09; -1269.2566; 161546.08; -22002.24; -50278.828; 32997.141; 85250.391; 8533.3643; 0; 31316.344; 0; 32373.762; 75949.852; 0; -8960.4756; -606.7951; -18662.27; -106713.38; 15429.069; -41142.559; -69013.563; 4513.7241; 0; -8668.4219; 27116.988; 71513.242; -3985.4487; -71651.836; 58993.07; -16942.986; -70335.914; 190580.44; 426.66183; -78313.523; -8157.959; 51458.988; 55205.074; 0; 46748.242; 89510.078; -5.7735023]
[-0.0013270393; -3074.5002; 18791.361; 0; 366489.19; 0; 112621.6; 0; 28130.814; 138344.67; -222.73863; 154919.81; -22378.674; -50145.184; 32396.803; 84819.68; 8509.3232; 0; 28002.135; 0; 31277.949; 75896.734; 0; -7306.3672; -527.69812; -12499.634; -105304.06; 17945.662; -41139.094; -63486.012; 5447.2993; 0; -6642.561; 26483.633; 69694.563; -3974.4792; -67771.234; 59838.891; -17801.412; -68981.805; 188055.67; 831.3844; -80611.953; -6851.9922; 55349.488; 54346.555; 0; 46606.82; 87742.805; -5.1961522]
[-0.0013270393; -3022.8813; 17504.428; 0; 300741.69; 0; 103841.46; 0; 18004.668; 117359.72; -43.840618; 123834.13; -4186.9438; -49453.633; 24025.367; 62070.352; 3601.2947; 0; 23551.605; 0; 30818.381; 64468.66; 0; -7183.3921; 0; -8503.792; -77483.289; 18642.162; -40083.117; -56923.852; 1391.4142; 0; -5397.3462; 23355.551; 65864.875; -4022.3992; -65326.762; 51566.039; -18006.475; -65702.242; 166502.03; 0; -60155.277; -6817.3516; 27731.313; 50170.582; 0; 40488.934; 79140.281; -4.6188021]
[-0.0013270393; -3531.9983; 19308.258; 0; 312054; -14.849242; 109828.53; 0; 18326.83; 120767.82; -963.7865; 130553.91; -4338.21; -49913.254; 25288.967; 63861.289; 4331.7363; 0; 30339.123; 0; 31521.59; 65103.746; 0; -6841.6006; 0; -11866.857; -78667.438; 19593.221; -40240.16; -62028.781; 2091.1626; 0; -5926.9688; 25569.689; 67074.023; -4355.5303; -66914.93; 52719.586; -18564.381; -66859.063; 174072.83; 0; -61653.504; -7406.8262; 28108.908; 53953.383; 0; 41010.777; 83159.227; 0]
[-0.0013270393; -4445.5801; 20438.215; 0; 368474.75; 0.70710659; 114909.8; 0; 28045.943; 137770.78; -1484.9242; 157653; -22801.295; -50420.25; 34037.289; 87826.516; 8349.5166; 0; 31030.674; -48.08326; 32675.139; 74781.867; 0; -7244.0132; -349.29691; -13517.501; -107207.02; 19267.246; -41155.258; -64237.719; 5555.8413; 1.4142135; -5756.5562; 26303.502; 70495.008; -4279.3198; -68189.133; 58863.168; -18786.412; -69874.172; 189855.27; 1307.121; -81401.766; -8351.9482; 56997.754; 56576.859; 0; 46478.836; 90040.078; -5.7735023]
[-0.0013270393; -3308.5525; 19164.008; 0; 366464.44; 11.313708; 112519.77; 0; 28217.416; 137807.16; -936.20935; 155101.67; -22955.447; -49751.324; 33458.172; 86339.266; 8078.6948; 0; 29608.682; -48.08326; 31846.064; 74932.555; 0; -7577.145; -740.74036; -12774.452; -107148.13; 19190.877; -41126.969; -63335.902; 5422.4736; 1.4142135; -6320.1201; 26022.332; 69696.688; -3873.4431; -67848.305; 59217.086; -17889.094; -69017.867; 188797; 1349.2676; -81347.492; -7454.1689; 56318.227; 55511.074; 0; 46630.863; 88592.664; 0]
[-0.0013270393; -3666.3486; 18828.84; 0; 353912.59; 7.7781744; 108749.48; 0; 26805.219; 135131.72; -38.890873; 147802.23; -22025.912; -50253.371; 34021.734; 84266; 8478.918; 0; 23513.422; -48.08326; 32175.73; 74435.461; 0; -6391.2676; -577.35028; -8840.9648; -104801.2; 17355.936; -41115.422; -57729.828; 3888.4539; 0; -4967.4253; 24285.084; 69069.484; -4253.3394; -64790.07; 58878.758; -18357.199; -68145.297; 182069.7; 1235.5295; -78631.07; -7794.8057; 53890.727; 52520.973; 0; 47062.906; 86614.664; 0]
[-0.0013270393; -2481.9448; 18507.105; 0; 353423.28; 11.313708; 106003.79; 0; 28510.711; 131809.64; -41.719299; 147065.55; -22538.6; -49286.051; 34133.457; 84850.859; 8335.374; 0; 24530.24; -48.08326; 31313.748; 74284.773; 0; -5505.0347; -745.35919; -7186.2788; -105649.33; 20563.371; -41106.762; -56311.277; 5462.3105; 1.4142135; -5204.3057; 23704.848; 68465.609; -4072.0515; -63525.055; 60075.027; -18158.502; -67705.477; 183298.89; 1490.7184; -79673.758; -6742.2959; 55749.004; 51703.445; 0; 47233.316; 85659.148; 0]
[-0.0013270393; -2135.4624; 18531.146; 0; 354154.44; 0.70710659; 106778.78; 0; 29135.98; 132130.66; -50.204582; 147915.98; -20820.404; -49993.156; 31698.889; 83491.773; 7609.1758; 0; 25980.518; -48.08326; 31084.539; 72929.156; 0; -5258.5063; -615.45538; -8668.3369; -102053.59; 19531.703; -41125.813; -58312.379; 6128.5732; 19.091883; -6655.9961; 23942.139; 68851.695; -4270.0825; -64194.688; 59639.703; -17262.598; -68163.68; 183511.94; 1846.3661; -79733.227; -6484.2207; 57185.137; 53580.414; 0; 45058.965; 85347.383; 0]
[-0.0013270393; -2093.7432; 18129.51; 0; 359673.38; -35.355339; 109622.77; 0; 29476.617; 135543.94; -38.890873; 149926.31; -23417.904; -49818.5; 34057.801; 84165.547; 8191.125; 0; 27015.014; -9.1923876; 30324.168; 73575.211; 0; -4566.2627; -1111.9766; -7540.772; -105785.58; 21522.209; -41077.316; -57823.938; 5826.6191; 22.627417; -5162.5864; 25915.52; 67896.391; -4279.8975; -63340.504; 60734.938; -17294.418; -67171.609; 188599.55; 1930.6593; -81169.672; -5920.1494; 58416.918; 53172.227; 0; 47473.027; 87690.266; 0]
