[-0.0013270393; -10369.014; 13274.516; 0; 233503.63; -734.68396; 49288.172; 103.94469; 31408.432; 85516.539; 0; 102178.29; -14706.844; -64005.184; 28639.238; 92146.836; 8131.728; 0; 8626.7021; 0; 33182.055; 77944.016; 0; -1700.2959; -1405.2705; -14596.569; -94293.422; 3551.7974; -36529.527; -10934.437; 15579.22; 0; -14068.596; 2.309401; 69092.109; -4633.2358; -50958.355; 54153.145; -20269.922; -61364.848; 116707.31; 0; -57385.152; -10221.409; 39169.473; 21368.887; 0; 41638.688; 52091.426; -934.15271]
[-0.0013270393; -10021.117; 13094.91; 0; 229740.41; -497.80316; 47212.105; 117.37972; 31164.789; 83018.352; 0; 100645.43; -14367.938; -63931.645; 28402.357; 91555.047; 8111.2217; 0; 9616.6523; 0; 33250.758; 78168.609; 0; -1616.0029; -1367.1654; -14393.919; -92786.539; 4343.7568; -35482.215; -9280.3281; 15759.931; 0; -13952.631; 2.8867512; 67575.367; -4622.2661; -49774.66; 53941.258; -20185.777; -59783.051; 114908.88; 0; -56758.727; -9925.8057; 39140.48; 19874.705; 0; 40524.996; 51127.828; -950.89587]
[-0.0013270393; -9862.0186; 12960.56; 0; 230798.94; -833.67889; 48257.207; 103.94469; 32023.887; 82616.516; 0; 101121.16; -14944.711; -64089.328; 27867.785; 92333.32; 8108.3936; 0; 10748.022; 0; 32518.1; 77503.5; 0; -1205.5068; -1523.6273; -14108.131; -93304.422; 5669.582; -35994.902; -9813.2227; 15824.016; 0; -13620.291; 2.8867512; 67774.063; -4735.4272; -49779.609; 54473.574; -20136.986; -60064.477; 117632.23; 0; -57901.305; -9795.9023; 39535.754; 20813.477; 0; 40949.262; 51712.684; -950.89587]
[-0.0013270393; -9994.9541; 13233.503; 0; 231940.22; -553.66461; 48574.699; 39.59798; 31012.369; 82390.773; 0; 101428.89; -15302.091; -63331.313; 29737.375; 91698.227; 8123.2427; 0; 11879.394; 0; 33141.637; 77159.977; 0; -1542.6807; -1574.4342; -13515.77; -94273.789; 6591.6494; -36334.383; -10267.598; 15018.035; 0; -12895.506; 2.8867512; 68071.047; -4645.9375; -50204.582; 54226.469; -20233.859; -61235.445; 118555.98; 0; -56836.668; -9915.9902; 38769.957; 20534.039; 0; 41704.449; 52656.656; -816.95062]
[-0.0013270393; -10434.067; 13590.592; 0; 234968.03; -415.07169; 49860.926; 103.94469; 30837.432; 84469.234; 0; 102673.09; -15199.323; -63347.574; 29749.395; 92429.156; 8093.5444; 0; 10748.022; 0; 32833.332; 77494.836; 0; -2127.5352; -1614.2714; -14484.563; -95399.047; 5686.5527; -37369.574; -11570.676; 15389.849; 0; -13923.639; 2.8867512; 70101.859; -4604.3682; -52545.813; 52907.223; -20255.074; -62385.91; 118283.48; 0; -57088.395; -10261.246; 38566.309; 21637.355; 0; 41291.5; 53393.355; -942.2356]
[-0.0013270393; -10492.758; 13267.444; 0; 234519.73; -405.87927; 48359.738; 105.35891; 31555.656; 83998.109; 0; 102823.19; -16001.84; -63863.762; 30201.941; 93544.594; 8087.8877; 0; 11030.865; 0; 32918.781; 78074.5; 0; -2248.7793; -1670.2743; -14691.832; -95614.398; 5908.584; -36045.707; -10056.864; 15956.229; 0; -14133.65; 2.8867512; 68731.484; -4604.3682; -50894.719; 53160.102; -20321.541; -60744.008; 117802.55; 0; -58493.086; -10301.084; 39806.574; 20122.965; 0; 41061.691; 52041.199; -958.40143]
[-0.0013270393; -10586.096; 13201.684; 0; 235325.84; -357.79602; 47835.066; 117.37972; 31801.029; 86040.781; 0; 103166.14; -16338.435; -63909.723; 30404.178; 93955.672; 8093.5444; 0; 8909.5449; 0; 33402.598; 78551.391; 0; -2247.625; -1848.6755; -14770.929; -95967.156; 4070.8137; -35950.445; -10129.61; 15752.424; 0; -14154.863; 0; 69024.938; -4551.2524; -51003.613; 53317.719; -20316.592; -60864.922; 115980.43; 0; -58576.227; -10414.244; 40669.246; 20273.078; 0; 41005.828; 51855.867; -959.55615]
[-0.0013270393; -10646.199; 13275.223; 0; 233826.78; -292.0351; 47190.891; 118.79394; 29932.146; 84075.484; 0; 102485.44; -15944.682; -63806.488; 30706.111; 93326.938; 8127.4854; 0; 11313.708; 0; 33663.563; 78183.617; 0; -2417.9434; -1988.9717; -14916.999; -96097.641; 5857.6724; -36411.172; -10234.688; 15516.289; 0; -14376.188; 2.309401; 69794.977; -4460.0308; -52100.336; 52578.711; -20302.449; -61587.586; 116998.3; 0; -56548.57; -10448.885; 38824.402; 20460.715; 0; 40706.723; 52194.773; -958.97876]
[-0.0013270393; -10656.806; 13680.395; 0; 241718.8; -435.57776; 50266.805; 117.37972; 30383.057; 87431.031; 0; 105866.98; -16530.693; -63981.848; 31715.154; 94056.711; 8108.3936; 0; 11030.865; 0; 33526.727; 78289.273; 0; -2404.6641; -2079.6157; -15003.602; -98713.617; 5649.7832; -38031.793; -12443.053; 15962.58; 0; -14375.48; 0; 72333.484; -4533.9316; -54125.488; 53990.91; -20260.023; -64041.953; 120300.73; 0; -57513.324; -10445.998; 39303.117; 22129.258; 0; 42615.203; 54925.063; -960.13348]
[-0.0013270393; -11153.195; 14507.71; 0; 238392.56; -229.80969; 47367.668; 118.79394; 29867.484; 87182.203; 0; 104338.16; -17385.17; -63749.918; 33206.441; 95797.422; 8090.0088; 0; 12020.815; 0; 33649.703; 78068.148; 0; -2256.2842; -2162.1768; -15165.259; -99591.766; 6555.5869; -36880.559; -10501.424; 15592.498; 0; -14697.922; 1736.0923; 71758.609; -4522.9619; -53008.262; 53700.5; -20280.529; -63312.926; 118449.77; 0; -57069.918; -10864.577; 38721.168; 21259.191; 0; 42428.527; 54242.059; -958.97876]
