[-0.0013270393; -10914.193; 29461.604; 719.37842; 307449.31; 10.606602; 25276.238; 0; 28537.848; 114844.2; 0; 127401; -45409.754; -53339.184; 70875.43; 127679.86; 10531.648; 0; 8626.7021; -50.204582; 46526.348; 74833.828; 0; -8781.498; -7735.3389; -9214.5098; -174276.64; -7698.271; -32334.502; -3371.7256; 8178.1665; 430.62802; -3693.2188; 1191.0736; 86383.695; -1532.2876; -48697.031; 53635.844; -26725.1; -67759.211; 108467.95; 7205.9087; -58624.141; -16426.193; 60040.438; 26484.789; 0; 58276.91; 74990.867; -6.9282031]
[-0.0013270393; -10163.953; 28734.697; 748.8233; 308917.25; 10.606602; 26167.193; 0; 28935.063; 114640.4; 0; 128014.72; -45539.66; -54750.57; 70117.414; 127725.47; 10536.599; 0; 9616.6523; -50.204582; 45954.195; 75227.586; 0; -8395.25; -7644.6948; -8600.7871; -173994.89; -7142.4858; -32542.924; -3510.2896; 8059.2324; 424.26407; -3314.9165; 1185.3; 86351.875; -2034.5823; -47975.781; 54954.508; -26768.234; -67117.867; 111571.79; 7713.3994; -59919.145; -15694.689; 60932.098; 26769.422; 0; 59034.93; 75733.344; -6.9282031]
[-0.0013270393; -13063.091; 29979.205; 1007.4762; 321744.88; 10.606602; 29443.219; 0; 28809.199; 119268.44; 0; 132705.11; -45615.867; -59743.449; 71878.82; 133399.09; 10521.042; 0; 10748.022; -50.204582; 48662.543; 80134.484; 0; -10182.149; -7754.9688; -11109.951; -180614.22; -6109.4028; -34350.609; -4107.27; 7606.0122; 445.47726; -6279.8154; 1215.8997; 92498.047; -2138.5054; -52639.148; 55548.023; -26766.113; -72075.391; 118005.2; 8225.5088; -60167.406; -18814.113; 60801.281; 27636.023; 0; 60372.777; 77455.578; -8.6602535]
[-0.0013270393; -16677.82; 30845.412; 636.81732; 340228.69; 9.8994951; 34461.555; 0; 30201.77; 125578.3; 0; 140465.28; -45296.59; -67981.242; 72336.32; 140035.14; 10525.284; 0; 11879.394; -67.17514; 50612.832; 86904.492; 0; -12124.355; -7945.4941; -14704.534; -189072.97; -6188.5981; -36996.605; -5093.3838; 9508.959; 515.48083; -10680.848; 1094.6561; 100118.54; -2337.6912; -60636.527; 58385.703; -26761.162; -78587.141; 127893.48; 8966.8262; -61566.324; -21362.537; 61641.324; 28757.238; 0; 62940.281; 80912.75; -38.682468]
[-0.0013270393; -10467.302; 30030.824; 1172.5984; 306481.28; 0; 23455.439; 0; 28868.09; 114014.55; 0; 125442.05; -45335.273; -51745.367; 71537.992; 126634.27; 10541.548; 0; 10748.022; 0; 46267.695; 73750.148; 0; -7601.9707; -8090.9863; -8809.21; -177902.41; -8910.959; -31006.596; -2930.6299; 7877.3672; 465.98337; -3203.9009; 1183.568; 86117.117; -1990.1263; -47085.535; 55392.715; -26636.006; -65065.844; 112291.74; 10293.001; -58591.234; -15639.84; 59861.539; 25570.844; 0; 60471.77; 76262.195; 0]
[-0.0013270393; -11638.978; 30141.84; 665.68488; 312995.88; 0; 25784.648; 0; 29328.24; 115570.52; 0; 128336.3; -44914.965; -55342.418; 71236.055; 129648.04; 10537.305; 0; 11030.865; 0; 46789.043; 76506.414; 0; -7851.9634; -8181.0532; -9782.623; -179820.94; -8798.5293; -32499.047; -3449.0903; 8126.7822; 886.00476; -4668.3188; 1094.0787; 87119.086; -1923.1537; -49530.707; 57441.727; -26735.707; -67716.789; 116372.46; 10081.69; -59654.137; -16631.729; 60388.332; 25345.676; 0; 62452.375; 76860.328; -6.9282031]
[-0.0013270393; -10861.867; 28574.184; 981.49542; 312287.34; 0; 27570.094; 0; 28612.324; 116967.7; 0; 128302.23; -45522.332; -56801.18; 69445.664; 127661.96; 10541.548; 0; 8909.5449; 0; 45958.234; 77163.438; 0; -8148.1445; -7719.1729; -9066.708; -175472.91; -8239.208; -33805.59; -3769.52; 7705.8936; 456.08386; -4607.5078; 976.29932; 88337.438; -1807.1063; -49984.672; 55363.848; -26734.293; -69159.281; 113754.73; 8784.9619; -59268.469; -15921.011; 59431.617; 25694.973; 0; 60408.133; 76811.258; -9.2376041]
[-0.0013270393; -12022.229; 29047.238; 902.39844; 315936.72; 9.8994951; 28627.219; 0; 27977.24; 117006.95; 0; 129921.7; -45380.883; -58370.957; 70342.273; 129599.54; 10533.063; 0; 11313.708; -64.346718; 47421.82; 78697.461; 0; -9978.9219; -7588.1143; -10268.752; -177270.2; -5188.7495; -34206.27; -4022.3992; 7024.6206; 419.3143; -5301.8867; 1111.3993; 90536.539; -1942.7836; -51513.438; 54681.422; -26774.598; -71159.688; 117149.56; 8066.7378; -58620.684; -17392.678; 58300.246; 25424.773; 0; 59865.781; 77001.781; -8.6602535]
[-0.0013270393; -11945.154; 29970.014; 1183.568; 316896.25; 9.8994951; 28339.426; 0; 28656.203; 117737.88; 0; 129740.99; -45363.566; -57945.988; 71110.906; 130429.2; 10519.627; 0; 11030.865; -67.17514; 47437.41; 78580.836; 0; -9119.8242; -8029.7876; -10162.52; -177819.84; -6018.8931; -33795.773; -3924.8269; 7747.4634; 476.58997; -5139.959; 1195.115; 89902.969; -2438.1501; -50851.582; 55597.672; -26773.891; -70524.711; 117042.18; 8444.9023; -59362.004; -17314.734; 59463.438; 25080.096; 0; 59720.117; 76703.867; -9.2376041]
[-0.0013270393; -15726.762; 30181.438; 1177.7946; 333019.72; 9.8994951; 32933.496; 0; 28447.779; 125835.8; 0; 135973.5; -45153.988; -65162.719; 71385.969; 135129.98; 10537.305; 0; 12020.815; -67.17514; 49745.648; 84969.219; 0; -12225.393; -8162.0005; -13732.276; -186073.06; -5572.708; -36674.441; -4847.4326; 8418.9219; 489.31787; -9267.3418; 2921.3923; 98854.234; -1870.6149; -58775.422; 55668.691; -26774.598; -77515.875; 124554.66; 9243.9551; -58495.391; -20400.094; 59450; 25204.805; 0; 61224.84; 79594.664; -31.176914]
[-0.0013270393; -17140.268; 31180.58; 797.89807; 338162.5; 9.8994951; 33722.629; 0; 28022.85; 128297.62; 0; 136957.3; -44843.949; -66293.383; 72218.938; 136592.42; 10536.598; 0; 9475.2305; -67.17514; 50739.273; 86737.063; 0; -12751.357; -8044.7983; -15105.792; -190268.09; -9087.7363; -36923.859; -4982.5327; 7952.4229; 854.185; -10948.842; 1752.2581; 100636.85; -2020.1486; -61005.637; 56869.578; -26735; -78378.539; 124106.05; 11863.393; -57748.887; -21453.758; 59164.332; 25201.916; 0; 62630.566; 80614.266; -38.682468]
[-0.0013270393; -14854.192; 30800.863; 1368.3201; 328970.13; 10.606602; 30802.279; 0; 27530.371; 123793.71; 0; 132937.78; -44490.035; -61759.41; 71643.352; 132964.33; 10530.941; 0; 10465.181; -50.204582; 48989.898; 82592.844; 0; -10357.086; -8100.2241; -12518.686; -187801.66; -9824.541; -35504.152; -4458.876; 7723.7915; 1158.2408; -8359.416; 2210.0967; 96063.281; -1883.3165; -55602.637; 58056.609; -26779.547; -74015.695; 121757.97; 12816.599; -58349.898; -19390.309; 59478.285; 23977.355; 0; 63610.617; 80549.602; -19.052559]
[-0.0013270393; -16367.4; 30370.943; 1195.6924; 339204.06; 9.8994951; 35233.008; 0; 27824.24; 128020.49; 0; 138435.31; -45245.207; -67774.063; 71354.852; 136137.45; 10522.456; 0; 11596.551; -67.17514; 49978.898; 87263.602; 0; -12402.638; -7905.0796; -14423.364; -189201.72; -6165.2642; -37631.113; -5052.3926; 8401.0234; 675.99408; -10947.427; 2904.6492; 100115.71; -2058.2537; -60165.594; 56698.105; -26751.971; -78254.094; 127292.45; 11795.844; -59732.082; -20763.248; 60177.613; 23061.1; 0; 63198.375; 81411.586; -38.682468]
